0.001021 0.999714 0.478000
0.002043 0.999418 0.479000
0.003064 0.999113 0.480000
0.004085 0.998818 0.479000
0.005107 0.998513 0.480000
0.006128 0.998198 0.481000
0.007149 0.997893 0.480000
0.008171 0.997579 0.481000
0.009192 0.997255 0.482000
0.010214 0.996941 0.481000
0.011235 0.996617 0.482000
0.012257 0.996304 0.481000
0.013278 0.995981 0.482000
0.014299 0.995649 0.483000
0.015321 0.995306 0.484000
0.016342 0.994953 0.485000
0.017364 0.994611 0.484000
0.018385 0.994260 0.485000
0.019407 0.993898 0.486000
0.020428 0.993547 0.485000
0.021450 0.993186 0.486000
0.022471 0.992835 0.485000
0.023493 0.992495 0.484000
0.024514 0.992146 0.485000
0.025536 0.991807 0.484000
0.026557 0.991478 0.483000
0.027579 0.991140 0.484000
0.028600 0.990791 0.485000
0.029621 0.990454 0.484000
0.030643 0.990126 0.483000
0.031664 0.989810 0.482000
0.032685 0.989504 0.481000
0.033707 0.989188 0.482000
0.034728 0.988862 0.483000
0.035749 0.988526 0.484000
0.036771 0.988180 0.485000
0.037792 0.987825 0.486000
0.038813 0.987460 0.487000
0.039835 0.987105 0.486000
0.040856 0.986761 0.485000
0.041878 0.986427 0.484000
0.042899 0.986083 0.485000
0.043920 0.985750 0.484000
0.044941 0.985428 0.483000
0.045963 0.985116 0.482000
0.046984 0.984815 0.481000
0.048005 0.984504 0.482000
0.049026 0.984203 0.481000
0.050047 0.983892 0.482000
0.051068 0.983572 0.483000
0.052089 0.983262 0.482000
0.053111 0.982942 0.483000
0.054132 0.982633 0.482000
0.055153 0.982313 0.483000
0.056174 0.982005 0.482000
0.057195 0.981706 0.481000
0.058216 0.981398 0.482000
0.059237 0.981080 0.483000
0.060258 0.980773 0.482000
0.061279 0.980456 0.483000
0.062300 0.980128 0.484000
0.063322 0.979791 0.485000
0.064343 0.979444 0.486000
0.065364 0.979108 0.485000
0.066385 0.978782 0.484000
0.067406 0.978446 0.485000
0.068427 0.978100 0.486000
0.069448 0.977765 0.485000
0.070470 0.977420 0.486000
0.071491 0.977065 0.487000
0.072512 0.976721 0.486000
0.073533 0.976387 0.485000
0.074554 0.976044 0.486000
0.075575 0.975711 0.485000
0.076596 0.975368 0.486000
0.077618 0.975035 0.485000
0.078639 0.974693 0.486000
0.079660 0.974361 0.485000
0.080681 0.974020 0.486000
0.081702 0.973689 0.485000
0.082723 0.973368 0.484000
0.083744 0.973058 0.483000
