0.001023 0.999469 0.502000
0.002045 0.998927 0.503000
0.003068 0.998397 0.502000
0.004090 0.997857 0.503000
0.005113 0.997328 0.502000
0.006135 0.996789 0.503000
0.007158 0.996261 0.502000
0.008180 0.995723 0.503000
0.009203 0.995196 0.502000
0.010225 0.994659 0.503000
0.011247 0.994113 0.504000
0.012270 0.993577 0.503000
0.013292 0.993032 0.504000
0.014315 0.992497 0.503000
0.015337 0.991953 0.504000
0.016359 0.991420 0.503000
0.017382 0.990877 0.504000
0.018404 0.990324 0.505000
0.019427 0.989762 0.506000
0.020449 0.989210 0.505000
0.021472 0.988669 0.504000
0.022494 0.988139 0.503000
0.023516 0.987599 0.504000
0.024538 0.987050 0.505000
0.025561 0.986491 0.506000
0.026583 0.985942 0.505000
0.027606 0.985385 0.506000
0.028628 0.984817 0.507000
0.029650 0.984240 0.508000
0.030673 0.983673 0.507000
0.031695 0.983097 0.508000
0.032717 0.982532 0.507000
0.033740 0.981957 0.508000
0.034762 0.981392 0.507000
0.035784 0.980819 0.508000
0.036807 0.980235 0.509000
0.037829 0.979642 0.510000
0.038852 0.979060 0.509000
0.039874 0.978488 0.508000
0.040896 0.977907 0.509000
0.041919 0.977337 0.508000
0.042941 0.976777 0.507000
0.043963 0.976229 0.506000
0.044985 0.975670 0.507000
0.046007 0.975102 0.508000
0.047029 0.974545 0.507000
0.048052 0.973978 0.508000
0.049074 0.973422 0.507000
0.050096 0.972856 0.508000
0.051118 0.972281 0.509000
0.052140 0.971696 0.510000
0.053162 0.971101 0.511000
0.054185 0.970517 0.510000
0.055207 0.969924 0.511000
0.056229 0.969320 0.512000
0.057251 0.968728 0.511000
0.058273 0.968126 0.512000
0.059296 0.967535 0.511000
0.060318 0.966955 0.510000
0.061340 0.966385 0.509000
0.062362 0.965826 0.508000
0.063384 0.965258 0.509000
0.064406 0.964700 0.508000
0.065428 0.964133 0.509000
0.066450 0.963556 0.510000
0.067472 0.962970 0.511000
0.068494 0.962394 0.510000
0.069516 0.961829 0.509000
0.070538 0.961275 0.508000
0.071560 0.960711 0.509000
0.072581 0.960137 0.510000
0.073603 0.959575 0.509000
0.074625 0.959002 0.510000
0.075647 0.958420 0.511000
0.076669 0.957849 0.510000
0.077691 0.957268 0.511000
0.078713 0.956678 0.512000
0.079735 0.956077 0.513000
0.080757 0.955488 0.512000
0.081778 0.954909 0.511000
0.082800 0.954342 0.510000
0.083822 0.953764 0.511000
0.084844 0.953177 0.512000
0.085866 0.952601 0.511000
0.086887 0.952015 0.512000
0.087909 0.951419 0.513000
0.088931 0.950835 0.512000
0.089953 0.950240 0.513000
0.090975 0.949656 0.512000
0.091996 0.949084 0.511000
0.093018 0.948501 0.512000
0.094040 0.947909 0.513000
0.095062 0.947328 0.512000
0.096083 0.946757 0.511000
0.097105 0.946197 0.510000
0.098126 0.945628 0.511000
0.099148 0.945049 0.512000
0.100170 0.944481 0.511000
0.101191 0.943903 0.512000
0.102213 0.943335 0.511000
0.103234 0.942759 0.512000
0.104256 0.942192 0.511000
0.105277 0.941617 0.512000
0.106299 0.941031 0.513000
0.107320 0.940457 0.512000
0.108342 0.939872 0.513000
0.109364 0.939279 0.514000
0.110385 0.938675 0.515000
0.111407 0.938062 0.516000
0.112428 0.937439 0.517000
0.113450 0.936806 0.518000
0.114472 0.936164 0.519000
0.115493 0.935533 0.518000
0.116515 0.934912 0.517000
0.117537 0.934303 0.516000
0.118558 0.933704 0.515000
0.119580 0.933116 0.514000
0.120601 0.932518 0.515000
0.121623 0.931911 0.516000
0.122644 0.931315 0.515000
0.123665 0.930729 0.514000
0.124687 0.930154 0.513000
0.125708 0.929590 0.512000
0.126729 0.929016 0.513000
0.127751 0.928453 0.512000
0.128772 0.927881 0.513000
0.129793 0.927298 0.514000
0.130814 0.926706 0.515000
0.131836 0.926105 0.516000
0.132857 0.925514 0.515000
0.133878 0.924913 0.516000
0.134900 0.924303 0.517000
0.135921 0.923704 0.516000
0.136942 0.923115 0.515000
0.137963 0.922517 0.516000
0.138985 0.921909 0.517000
0.140006 0.921312 0.516000
0.141027 0.920705 0.517000
0.142048 0.920089 0.518000
0.143070 0.919463 0.519000
0.144091 0.918847 0.518000
0.145112 0.918243 0.517000
0.146133 0.917649 0.516000
0.147154 0.917067 0.515000
0.148175 0.916494 0.514000
0.149196 0.915913 0.515000
0.150217 0.915342 0.514000
0.151238 0.914782 0.513000
0.152259 0.914232 0.512000
0.153280 0.913673 0.513000
0.154301 0.913104 0.514000
0.155322 0.912526 0.515000
0.156343 0.911938 0.516000
0.157364 0.911340 0.517000
0.158385 0.910753 0.516000
0.159406 0.910156 0.517000
0.160427 0.909550 0.518000
0.161448 0.908954 0.517000
0.162469 0.908369 0.516000
0.163490 0.907775 0.517000
0.164510 0.907191 0.516000
0.165531 0.906618 0.515000
0.166552 0.906056 0.514000
0.167573 0.905505 0.513000
0.168593 0.904944 0.514000
0.169614 0.904373 0.515000
0.170635 0.903813 0.514000
0.171656 0.903243 0.515000
0.172676 0.902664 0.516000
0.173697 0.902075 0.517000
0.174718 0.901476 0.518000
0.175738 0.900867 0.519000
0.176759 0.900249 0.520000
0.177780 0.899622 0.521000
0.178801 0.898984 0.522000
0.179822 0.898358 0.521000
0.180843 0.897721 0.522000
0.181864 0.897096 0.521000
0.182884 0.896461 0.522000
0.183905 0.895836 0.521000
0.184926 0.895223 0.520000
0.185947 0.894600 0.521000
0.186968 0.893967 0.522000
0.187988 0.893325 0.523000
0.189009 0.892693 0.522000
0.190030 0.892072 0.521000
0.191051 0.891442 0.522000
0.192071 0.890822 0.521000
0.193092 0.890193 0.522000
0.194113 0.889575 0.521000
0.195133 0.888967 0.520000
0.196154 0.888370 0.519000
0.197174 0.887764 0.520000
0.198195 0.887168 0.519000
0.199215 0.886583 0.518000
0.200236 0.885988 0.519000
0.201256 0.885384 0.520000
0.202277 0.884790 0.519000
0.203297 0.884187 0.520000
0.204317 0.883594 0.519000
0.205338 0.883013 0.518000
0.206358 0.882442 0.517000
0.207378 0.881882 0.516000
0.208399 0.881332 0.515000
0.209419 0.880793 0.514000
0.210439 0.880245 0.515000
0.211459 0.879687 0.516000
0.212479 0.879139 0.515000
0.213499 0.878582 0.516000
0.214519 0.878015 0.517000
0.215539 0.877459 0.516000
0.216560 0.876893 0.517000
0.217580 0.876338 0.516000
0.218600 0.875793 0.515000
0.219620 0.875260 0.514000
0.220640 0.874737 0.513000
0.221660 0.874224 0.512000
0.222679 0.873723 0.511000
0.223699 0.873211 0.512000
0.224719 0.872690 0.513000
0.225739 0.872159 0.514000
0.226759 0.871619 0.515000
0.227779 0.871089 0.514000
0.228798 0.870569 0.513000
0.229818 0.870040 0.514000
0.230838 0.869522 0.513000
0.231858 0.869014 0.512000
0.232877 0.868517 0.511000
0.233897 0.868011 0.512000
0.234917 0.867515 0.511000
0.235936 0.867029 0.510000
0.236956 0.866554 0.509000
0.237975 0.866070 0.510000
0.238995 0.865596 0.509000
0.240014 0.865112 0.510000
0.241034 0.864639 0.509000
0.242053 0.864177 0.508000
0.243073 0.863725 0.507000
0.244092 0.863264 0.508000
0.245111 0.862792 0.509000
0.246131 0.862331 0.508000
0.247150 0.861881 0.507000
0.248169 0.861442 0.506000
0.249189 0.861013 0.505000
0.250208 0.860574 0.506000
0.251227 0.860125 0.507000
0.252246 0.859687 0.506000
0.253266 0.859260 0.505000
0.254285 0.858843 0.504000
0.255304 0.858417 0.505000
0.256323 0.858001 0.504000
0.257342 0.857595 0.503000
0.258361 0.857200 0.502000
0.259380 0.856816 0.501000
0.260399 0.856422 0.502000
0.261418 0.856038 0.501000
0.262437 0.855644 0.502000
0.263455 0.855241 0.503000
0.264474 0.854848 0.502000
0.265493 0.854466 0.501000
0.266512 0.854074 0.502000
0.267531 0.853692 0.501000
0.268550 0.853301 0.502000
0.269569 0.852920 0.501000
0.270588 0.852529 0.502000
0.271606 0.852149 0.501000
0.272625 0.851758 0.502000
0.273644 0.851359 0.503000
0.274663 0.850949 0.504000
0.275682 0.850529 0.505000
0.276701 0.850100 0.506000
0.277720 0.849681 0.505000
0.278738 0.849272 0.504000
0.279757 0.848874 0.503000
0.280776 0.848487 0.502000
0.281795 0.848110 0.501000
0.282814 0.847744 0.500000
0.283832 0.847389 0.499000
0.284851 0.847023 0.500000
0.285869 0.846648 0.501000
0.286888 0.846262 0.502000
0.287907 0.845887 0.501000
0.288925 0.845523 0.500000
0.289944 0.845169 0.499000
0.290962 0.844806 0.500000
0.291981 0.844432 0.501000
0.293000 0.844049 0.502000
0.294018 0.843676 0.501000
0.295037 0.843314 0.500000
0.296055 0.842942 0.501000
0.297074 0.842559 0.502000
0.298092 0.842168 0.503000
0.299111 0.841766 0.504000
0.300130 0.841374 0.503000
0.301148 0.840973 0.504000
0.302167 0.840583 0.503000
0.303185 0.840203 0.502000
0.304204 0.839833 0.501000
0.305222 0.839474 0.500000
0.306241 0.839105 0.501000
0.307259 0.838747 0.500000
0.308278 0.838379 0.501000
0.309296 0.838000 0.502000
0.310315 0.837612 0.503000
0.311333 0.837235 0.502000
0.312352 0.836848 0.503000
0.313370 0.836471 0.502000
0.314389 0.836104 0.501000
0.315407 0.835728 0.502000
0.316425 0.835363 0.501000
0.317444 0.835007 0.500000
0.318462 0.834642 0.501000
0.319480 0.834267 0.502000
0.320499 0.833903 0.501000
0.321517 0.833549 0.500000
0.322535 0.833206 0.499000
0.323554 0.832873 0.498000
0.324572 0.832530 0.499000
0.325590 0.832177 0.500000
0.326608 0.831815 0.501000
0.327626 0.831463 0.500000
0.328645 0.831101 0.501000
0.329663 0.830749 0.500000
0.330681 0.830408 0.499000
0.331699 0.830057 0.500000
0.332718 0.829717 0.499000
0.333736 0.829387 0.498000
0.334754 0.829067 0.497000
0.335772 0.828758 0.496000
0.336790 0.828460 0.495000
0.337808 0.828171 0.494000
0.338826 0.827894 0.493000
0.339844 0.827626 0.492000
0.340861 0.827349 0.493000
0.341879 0.827082 0.492000
0.342897 0.826826 0.491000
0.343915 0.826560 0.492000
0.344932 0.826283 0.493000
0.345950 0.826017 0.492000
0.346968 0.825742 0.493000
0.347986 0.825456 0.494000
0.349004 0.825180 0.493000
0.350021 0.824895 0.494000
0.351039 0.824600 0.495000
0.352057 0.824315 0.494000
0.353075 0.824020 0.495000
0.354093 0.823736 0.494000
0.355110 0.823442 0.495000
0.356128 0.823137 0.496000
0.357146 0.822843 0.495000
0.358164 0.822540 0.496000
0.359182 0.822246 0.495000
0.360200 0.821964 0.494000
0.361217 0.821671 0.495000
0.362235 0.821368 0.496000
0.363253 0.821076 0.495000
0.364271 0.820794 0.494000
0.365288 0.820522 0.493000
0.366306 0.820241 0.494000
0.367324 0.819970 0.493000
0.368341 0.819709 0.492000
0.369359 0.819439 0.493000
0.370377 0.819158 0.494000
0.371394 0.818888 0.493000
0.372412 0.818629 0.492000
0.373429 0.818359 0.493000
0.374447 0.818079 0.494000
0.375465 0.817810 0.493000
0.376482 0.817531 0.494000
0.377500 0.817242 0.495000
0.378517 0.816943 0.496000
0.379535 0.816634 0.497000
0.380553 0.816315 0.498000
0.381571 0.816007 0.497000
0.382588 0.815709 0.496000
0.383606 0.815421 0.495000
0.384624 0.815124 0.496000
0.385641 0.814837 0.495000
0.386659 0.814540 0.496000
0.387677 0.814253 0.495000
0.388694 0.813957 0.496000
0.389712 0.813670 0.495000
0.390729 0.813374 0.496000
0.391747 0.813069 0.497000
0.392765 0.812753 0.498000
0.393782 0.812447 0.497000
0.394800 0.812152 0.496000
0.395817 0.811847 0.497000
0.396835 0.811532 0.498000
0.397853 0.811228 0.497000
0.398870 0.810934 0.496000
0.399888 0.810630 0.497000
0.400905 0.810336 0.496000
0.401923 0.810053 0.495000
0.402940 0.809760 0.496000
0.403958 0.809457 0.497000
0.404975 0.809165 0.496000
0.405993 0.808862 0.497000
0.407010 0.808550 0.498000
0.408028 0.808248 0.497000
0.409046 0.807936 0.498000
0.410063 0.807635 0.497000
0.411081 0.807344 0.496000
0.412098 0.807043 0.497000
0.413116 0.806752 0.496000
0.414133 0.806472 0.495000
0.415150 0.806182 0.496000
0.416168 0.805882 0.497000
0.417185 0.805572 0.498000
0.418203 0.805252 0.499000
0.419220 0.804923 0.500000
0.420238 0.804603 0.499000
0.421255 0.804294 0.498000
0.422273 0.803996 0.497000
0.423290 0.803688 0.498000
0.424308 0.803369 0.499000
0.425325 0.803041 0.500000
0.426343 0.802703 0.501000
0.427360 0.802375 0.500000
0.428378 0.802038 0.501000
0.429395 0.801690 0.502000
0.430413 0.801333 0.503000
0.431430 0.800986 0.502000
0.432448 0.800629 0.503000
0.433465 0.800262 0.504000
0.434483 0.799906 0.503000
0.435501 0.799560 0.502000
0.436518 0.799225 0.501000
0.437536 0.798880 0.502000
0.438553 0.798525 0.503000
0.439571 0.798180 0.502000
0.440588 0.797826 0.503000
0.441606 0.797461 0.504000
0.442623 0.797108 0.503000
