0.001023 0.999284 0.520000
0.002047 0.998558 0.521000
0.003070 0.997823 0.522000
0.004094 0.997079 0.523000
0.005117 0.996345 0.522000
0.006141 0.995602 0.523000
0.007164 0.994870 0.522000
0.008188 0.994129 0.523000
0.009211 0.993378 0.524000
0.010235 0.992617 0.525000
0.011258 0.991868 0.524000
0.012282 0.991109 0.525000
0.013305 0.990341 0.526000
0.014328 0.989563 0.527000
0.015352 0.988775 0.528000
0.016376 0.987999 0.527000
0.017399 0.987234 0.526000
0.018422 0.986459 0.527000
0.019446 0.985695 0.526000
0.020469 0.984922 0.527000
0.021493 0.984140 0.528000
0.022516 0.983368 0.527000
0.023540 0.982587 0.528000
0.024563 0.981817 0.527000
0.025586 0.981058 0.526000
0.026610 0.980290 0.527000
0.027633 0.979533 0.526000
0.028656 0.978786 0.525000
0.029679 0.978031 0.526000
0.030702 0.977286 0.525000
0.031725 0.976532 0.526000
0.032749 0.975768 0.527000
0.033772 0.974995 0.528000
0.034795 0.974212 0.529000
0.035818 0.973420 0.530000
0.036842 0.972639 0.529000
0.037865 0.971848 0.530000
0.038888 0.971069 0.529000
0.039911 0.970300 0.528000
0.040934 0.969522 0.529000
0.041957 0.968755 0.528000
0.042980 0.967999 0.527000
0.044003 0.967255 0.526000
0.045026 0.966500 0.527000
0.046049 0.965757 0.526000
0.047072 0.965025 0.525000
0.048095 0.964283 0.526000
0.049118 0.963552 0.525000
0.050140 0.962812 0.526000
0.051163 0.962062 0.527000
0.052186 0.961323 0.526000
0.053209 0.960595 0.525000
0.054231 0.959878 0.524000
0.055254 0.959152 0.525000
0.056277 0.958416 0.526000
0.057299 0.957691 0.525000
0.058322 0.956956 0.526000
0.059345 0.956212 0.527000
0.060367 0.955479 0.526000
0.061390 0.954757 0.525000
0.062412 0.954046 0.524000
0.063435 0.953325 0.525000
0.064457 0.952595 0.526000
0.065480 0.951876 0.525000
0.066502 0.951147 0.526000
0.067525 0.950429 0.525000
0.068547 0.949702 0.526000
0.069570 0.948965 0.527000
0.070592 0.948240 0.526000
0.071614 0.947525 0.525000
0.072637 0.946821 0.524000
0.073659 0.946107 0.525000
0.074681 0.945384 0.526000
0.075704 0.944652 0.527000
0.076726 0.943930 0.526000
0.077748 0.943219 0.525000
0.078771 0.942520 0.524000
0.079793 0.941811 0.525000
0.080815 0.941092 0.526000
0.081837 0.940363 0.527000
0.082859 0.939626 0.528000
0.083882 0.938878 0.529000
0.084904 0.938121 0.530000
0.085926 0.937355 0.531000
0.086949 0.936599 0.530000
0.087971 0.935834 0.531000
0.088993 0.935060 0.532000
0.090016 0.934276 0.533000
0.091038 0.933483 0.534000
0.092060 0.932680 0.535000
0.093083 0.931867 0.536000
0.094105 0.931046 0.537000
0.095128 0.930214 0.538000
0.096150 0.929394 0.537000
0.097173 0.928564 0.538000
0.098195 0.927745 0.537000
0.099218 0.926938 0.536000
0.100240 0.926141 0.535000
0.101262 0.925356 0.534000
0.102284 0.924581 0.533000
0.103306 0.923797 0.534000
0.104328 0.923003 0.535000
0.105351 0.922221 0.534000
0.106373 0.921449 0.533000
0.107395 0.920689 0.532000
0.108417 0.919939 0.531000
0.109439 0.919180 0.532000
0.110461 0.918432 0.531000
0.111482 0.917674 0.532000
0.112504 0.916928 0.531000
0.113526 0.916171 0.532000
0.114548 0.915426 0.531000
0.115570 0.914671 0.532000
0.116591 0.913928 0.531000
0.117613 0.913195 0.530000
0.118635 0.912473 0.529000
0.119656 0.911741 0.530000
0.120678 0.911000 0.531000
0.121700 0.910270 0.530000
0.122721 0.909551 0.529000
0.123743 0.908822 0.530000
0.124764 0.908084 0.531000
0.125786 0.907357 0.530000
0.126807 0.906641 0.529000
0.127829 0.905935 0.528000
0.128850 0.905220 0.529000
0.129872 0.904516 0.528000
0.130893 0.903802 0.529000
0.131914 0.903099 0.528000
0.132936 0.902408 0.527000
0.133957 0.901726 0.526000
0.134978 0.901036 0.527000
0.135999 0.900336 0.528000
0.137020 0.899646 0.527000
0.138042 0.898948 0.528000
0.139063 0.898260 0.527000
0.140084 0.897582 0.526000
0.141105 0.896896 0.527000
0.142126 0.896220 0.526000
0.143147 0.895535 0.527000
0.144168 0.894860 0.526000
0.145189 0.894176 0.527000
0.146210 0.893502 0.526000
0.147231 0.892820 0.527000
0.148252 0.892147 0.526000
0.149273 0.891486 0.525000
0.150294 0.890836 0.524000
0.151315 0.890176 0.525000
0.152335 0.889506 0.526000
0.153356 0.888848 0.525000
0.154377 0.888179 0.526000
0.155398 0.887522 0.525000
0.156419 0.886875 0.524000
0.157439 0.886239 0.523000
0.158460 0.885614 0.522000
0.159480 0.884979 0.523000
0.160501 0.884356 0.522000
0.161522 0.883742 0.521000
0.162542 0.883140 0.520000
0.163562 0.882528 0.521000
0.164583 0.881907 0.522000
0.165603 0.881275 0.523000
0.166624 0.880634 0.524000
0.167644 0.880004 0.523000
0.168665 0.879385 0.522000
0.169685 0.878756 0.523000
0.170706 0.878117 0.524000
0.171726 0.877489 0.523000
0.172746 0.876852 0.524000
0.173767 0.876225 0.523000
0.174787 0.875589 0.524000
0.175808 0.874963 0.523000
0.176828 0.874328 0.524000
0.177848 0.873704 0.523000
0.178869 0.873070 0.524000
0.179889 0.872447 0.523000
0.180909 0.871834 0.522000
0.181929 0.871212 0.523000
0.182950 0.870601 0.522000
0.183970 0.870000 0.521000
0.184990 0.869390 0.522000
0.186010 0.868790 0.521000
0.187030 0.868181 0.522000
0.188050 0.867562 0.523000
0.189070 0.866934 0.524000
0.190091 0.866296 0.525000
0.191111 0.865648 0.526000
