6.634381 0.710573 0.452790 0.584000
6.735458 0.709269 0.455629 0.589000
6.836603 0.707940 0.458402 0.590000
6.936858 0.706318 0.460906 0.586000
7.037399 0.703946 0.462884 0.574000
7.138292 0.701186 0.464563 0.568000
7.238378 0.698476 0.466188 0.569000
7.338782 0.695342 0.467485 0.562000
7.439651 0.691571 0.468312 0.551000
7.539755 0.688282 0.469373 0.559000
7.640218 0.686189 0.471193 0.581000
7.740892 0.683939 0.472866 0.579000
7.841879 0.681315 0.474245 0.573000
7.941989 0.678528 0.475435 0.570000
8.042434 0.675880 0.476681 0.573000
8.143198 0.673691 0.478209 0.582000
8.244232 0.670974 0.479332 0.573000
8.344377 0.668158 0.480311 0.571000
8.444862 0.665536 0.481392 0.575000
8.545652 0.662782 0.482344 0.573000
8.646783 0.659901 0.483170 0.571000
8.746999 0.657303 0.484130 0.576000
8.847475 0.654316 0.484773 0.569000
8.948367 0.652209 0.486029 0.586000
9.049600 0.650222 0.487348 0.589000
9.149827 0.648534 0.488827 0.595000
9.250239 0.646179 0.489784 0.583000
9.350943 0.644110 0.490927 0.589000
9.451894 0.641800 0.491864 0.585000
9.551911 0.640054 0.493170 0.596000
9.652168 0.638627 0.494697 0.603000
9.752589 0.636691 0.495815 0.594000
9.853247 0.634773 0.496923 0.595000
9.954093 0.632770 0.497944 0.594000
10.055198 0.630481 0.498720 0.589000
10.155283 0.628801 0.499918 0.601000
10.255685 0.627082 0.501068 0.601000
10.356305 0.625024 0.501933 0.595000
10.457094 0.622739 0.502596 0.591000
10.558050 0.620235 0.503061 0.587000
10.658125 0.618191 0.503845 0.596000
10.758506 0.616565 0.504949 0.605000
10.859162 0.614853 0.505968 0.604000
10.959928 0.612564 0.506501 0.593000
11.060903 0.610307 0.507041 0.594000
11.160905 0.608351 0.507780 0.600000
11.261247 0.606952 0.508964 0.612000
11.361792 0.605512 0.510103 0.612000
11.462579 0.604129 0.511279 0.614000
11.563628 0.603290 0.512899 0.626000
11.663656 0.603034 0.514973 0.639000
11.763811 0.602758 0.517028 0.640000
11.863936 0.602560 0.519141 0.643000
11.964091 0.601857 0.520821 0.634000
12.064269 0.600954 0.522322 0.631000
12.164491 0.599856 0.523648 0.628000
12.264880 0.598567 0.524801 0.625000
12.365387 0.597093 0.525786 0.622000
12.466026 0.595535 0.526689 0.621000
12.566850 0.593608 0.527260 0.614000
12.667726 0.591325 0.527505 0.607000
12.768893 0.589554 0.528188 0.618000
12.869173 0.588057 0.529081 0.624000
12.969476 0.586340 0.529768 0.620000
13.070148 0.584876 0.530674 0.626000
13.170946 0.583282 0.531458 0.624000
13.271962 0.581562 0.532122 0.622000
13.373050 0.579816 0.532752 0.622000
13.474416 0.577947 0.533266 0.620000
13.574554 0.575665 0.533364 0.611000
13.675057 0.573599 0.533654 0.616000
13.775728 0.571655 0.534045 0.619000
13.876697 0.569826 0.534538 0.622000
13.976756 0.568724 0.535672 0.638000
14.076967 0.567396 0.536595 0.634000
14.177325 0.565940 0.537395 0.632000
14.277929 0.564450 0.538162 0.632000
14.378778 0.563290 0.539238 0.640000
14.479873 0.561996 0.540188 0.638000
14.581039 0.560574 0.541014 0.636000
14.682308 0.558844 0.541545 0.630000
14.783597 0.556818 0.541786 0.624000
14.883661 0.554936 0.542129 0.627000
14.983994 0.552897 0.542320 0.624000
15.084731 0.551505 0.543134 0.639000
15.185807 0.549584 0.543439 0.628000
15.286938 0.547955 0.544023 0.635000
15.386973 0.546229 0.544484 0.633000
15.487111 0.544303 0.544746 0.629000
15.587207 0.542099 0.544726 0.623000
15.687504 0.540317 0.545120 0.633000
15.788588 0.539025 0.546011 0.645000
15.888608 0.537666 0.546813 0.644000
15.989933 0.535905 0.547240 0.636000
16.091350 0.533945 0.547465 0.632000
16.191448 0.531950 0.547622 0.631000
16.291682 0.529552 0.547368 0.622000
16.392038 0.527360 0.547318 0.627000
16.492918 0.525700 0.547817 0.640000
16.594132 0.523965 0.548245 0.639000
16.694357 0.522474 0.548901 0.645000
16.794622 0.520615 0.549178 0.637000
16.895085 0.518647 0.549345 0.635000
16.995577 0.516827 0.549664 0.639000
17.096486 0.514893 0.549872 0.637000
17.197687 0.513184 0.550321 0.643000
17.297725 0.511426 0.550693 0.642000
17.398017 0.509597 0.550996 0.641000
17.498599 0.507862 0.551406 0.644000
17.599494 0.506383 0.552098 0.651000
17.700614 0.504825 0.552713 0.650000
17.800742 0.503655 0.553728 0.660000
17.901137 0.502601 0.554882 0.664000
18.001783 0.501660 0.556174 0.668000
18.102557 0.500505 0.557246 0.664000
18.203288 0.498981 0.557922 0.656000
18.303973 0.497342 0.558477 0.654000
18.404842 0.495667 0.559002 0.654000
18.505796 0.493718 0.559230 0.648000
18.607118 0.492298 0.560061 0.662000
18.708480 0.490356 0.560318 0.650000
18.808523 0.488767 0.560945 0.659000
18.909434 0.487486 0.561947 0.668000
19.010617 0.486274 0.563046 0.671000
19.110874 0.485495 0.564629 0.683000
19.211356 0.484499 0.565987 0.679000
19.311739 0.483527 0.567388 0.681000
19.412258 0.482264 0.568473 0.675000
19.513304 0.481338 0.569975 0.685000
19.614574 0.480193 0.571250 0.681000
19.715922 0.479306 0.572845 0.689000
19.817503 0.478433 0.574485 0.691000
19.917648 0.477240 0.575732 0.684000
20.017864 0.476185 0.577162 0.689000
20.118668 0.475645 0.579243 0.704000
20.219769 0.474990 0.581224 0.703000
20.320851 0.474380 0.583285 0.706000
20.421925 0.473117 0.584588 0.691000
20.522545 0.471381 0.585327 0.680000
20.623358 0.469865 0.586357 0.687000
20.724821 0.468708 0.587868 0.698000
20.824856 0.467277 0.589028 0.692000
20.924887 0.465717 0.590051 0.690000
21.025450 0.464547 0.591599 0.702000
21.126413 0.463533 0.593384 0.708000
21.227778 0.462594 0.595309 0.712000
21.327810 0.461557 0.597103 0.711000
21.427983 0.460483 0.598891 0.712000
21.529573 0.458869 0.600069 0.700000
21.631104 0.457120 0.601103 0.698000
21.731214 0.455449 0.602220 0.701000
21.831847 0.454042 0.603729 0.710000
21.932362 0.452163 0.604656 0.699000
22.033043 0.450189 0.605493 0.698000
22.134224 0.448552 0.606825 0.709000
22.235874 0.446877 0.608160 0.710000
22.335943 0.445016 0.609231 0.706000
22.437262 0.442308 0.609247 0.685000
22.538152 0.439323 0.608897 0.678000
22.639246 0.436481 0.608773 0.683000
22.740612 0.433489 0.608480 0.680000
22.840858 0.430916 0.608747 0.692000
22.941626 0.428004 0.608598 0.684000
23.042579 0.424840 0.608134 0.678000
23.143210 0.421313 0.607173 0.668000
23.244150 0.417893 0.606397 0.672000
23.345730 0.414563 0.605799 0.676000
23.445838 0.411017 0.604861 0.669000
23.546194 0.407475 0.603961 0.670000
23.646922 0.404059 0.603288 0.675000
23.748287 0.400557 0.602547 0.674000
23.848980 0.397436 0.602371 0.686000
23.949076 0.394576 0.602596 0.695000
24.049858 0.391927 0.603219 0.704000
24.151403 0.389160 0.603754 0.703000
24.251614 0.386551 0.604526 0.709000
24.352508 0.383915 0.605351 0.711000
24.454032 0.381438 0.606520 0.719000
24.554299 0.379063 0.607860 0.724000
24.655568 0.376730 0.609397 0.729000
24.755667 0.374695 0.611433 0.741000
24.857057 0.372835 0.613916 0.751000
24.957290 0.370731 0.616049 0.746000
25.057408 0.368549 0.618156 0.747000
25.157766 0.366162 0.620047 0.744000
25.258154 0.363517 0.621621 0.739000
25.358885 0.360729 0.623083 0.738000
25.459387 0.357698 0.624228 0.733000
25.560453 0.354695 0.625566 0.738000
25.661700 0.351552 0.626790 0.737000
25.763363 0.348261 0.627903 0.736000
25.864100 0.345121 0.629341 0.744000
25.965363 0.341850 0.630716 0.744000
26.065381 0.338753 0.632453 0.753000
26.166315 0.335530 0.634179 0.754000
26.267821 0.332187 0.635887 0.755000
26.369372 0.328467 0.637057 0.746000
26.470462 0.324509 0.637894 0.741000
26.571561 0.320407 0.638614 0.740000
26.673092 0.315935 0.638809 0.731000
26.774232 0.311193 0.638588 0.724000
26.875904 0.306350 0.638366 0.725000
26.976999 0.301780 0.638806 0.739000
27.077453 0.297093 0.639126 0.738000
27.177909 0.292165 0.639128 0.733000
27.279297 0.287382 0.639733 0.746000
27.379646 0.282374 0.639953 0.740000
27.480382 0.277261 0.640208 0.742000
27.581412 0.271909 0.640186 0.738000
27.681731 0.266790 0.640859 0.753000
27.783688 0.261585 0.641820 0.760000
27.885600 0.256599 0.643621 0.778000
27.987268 0.251410 0.645259 0.777000
28.089361 0.246066 0.646953 0.780000
28.189875 0.240565 0.648410 0.778000
28.291231 0.234935 0.650083 0.784000
28.391672 0.229203 0.651783 0.787000
28.491821 0.223492 0.653984 0.799000
28.593348 0.217501 0.656193 0.801000
28.695051 0.211074 0.657745 0.791000
28.797435 0.204465 0.659500 0.797000
28.899597 0.197798 0.661704 0.808000
29.000127 0.190872 0.663415 0.802000
29.101260 0.183700 0.665210 0.806000
29.203295 0.176062 0.666444 0.798000
29.305149 0.168103 0.667317 0.794000
29.405568 0.159999 0.668090 0.795000
29.508018 0.151614 0.669439 0.808000
29.610247 0.143006 0.670947 0.814000
29.710950 0.134145 0.671997 0.809000
29.813055 0.124909 0.673274 0.816000
29.915120 0.115405 0.674807 0.824000
30.017171 0.105631 0.676748 0.835000
30.117577 0.095540 0.677918 0.825000
30.219174 0.085003 0.679340 0.833000
30.320429 0.074134 0.680926 0.840000
30.420458 0.062948 0.682056 0.836000
30.522408 0.051144 0.683422 0.844000
30.623196 0.039022 0.684693 0.847000
30.723690 0.026464 0.685820 0.849000
30.825867 0.013197 0.686925 0.853000
30.929218 -0.000768 0.687307 0.845000
31.029678 -0.014858 0.687232 0.842000
31.131146 -0.029615 0.686926 0.843000
31.233106 -0.045020 0.686873 0.853000
31.334679 -0.060962 0.686660 0.856000
31.435065 -0.077368 0.686660 0.866000
31.536842 -0.094707 0.686796 0.875000
31.639781 -0.113030 0.687097 0.885000
31.742667 -0.132081 0.686910 0.884000
31.844792 -0.151838 0.686721 0.892000
31.947027 -0.172447 0.686223 0.895000
32.048278 -0.193785 0.685672 0.903000
32.153320 -0.216740 0.684324 0.899000
32.258032 -0.240409 0.682049 0.893000
32.361275 -0.264811 0.679709 0.902000
32.463185 -0.289745 0.676660 0.900000
32.568006 -0.316420 0.673085 0.904000
32.673408 -0.344294 0.668927 0.907000
32.775823 -0.372199 0.663913 0.903000
32.880596 -0.401753 0.658116 0.905000
32.982439 -0.431629 0.652034 0.912000
33.085738 -0.463088 0.645327 0.918000
33.193272 -0.496917 0.637493 0.920000
33.301021 -0.532125 0.628969 0.927000
33.409973 -0.569017 0.619539 0.933000
33.516921 -0.606332 0.609244 0.936000
33.619815 -0.643065 0.598156 0.936000
33.725210 -0.681572 0.585700 0.938000
33.827037 -0.719721 0.572668 0.943000
33.936173 -0.761432 0.557534 0.946000
34.042643 -0.803034 0.541626 0.952000
34.154415 -0.846964 0.523336 0.950000
34.258166 -0.888157 0.505016 0.953000
34.365623 -0.930936 0.484676 0.954000
34.480987 -0.977127 0.461510 0.959000
34.591661 -1.021228 0.437761 0.961000
34.709174 -1.067770 0.411134 0.965000
34.814785 -1.108686 0.385694 0.964000
34.927342 -1.151698 0.357462 0.969000
35.028725 -1.189271 0.330837 0.969000
35.133728 -1.227230 0.302386 0.973000
35.246830 -1.266154 0.270708 0.971000
35.362411 -1.304327 0.237517 0.975000
35.493481 -1.345135 0.199084 0.977000
35.601016 -1.376346 0.166885 0.978000
35.714385 -1.407221 0.132646 0.981000
35.844377 -1.439946 0.093252 0.984000
35.986944 -1.472098 0.050074 0.985000
36.093009 -1.493490 0.018038 0.987000
36.213188 -1.515325 -0.017859 0.989000
36.351761 -1.537067 -0.058537 0.989000
36.492372 -1.555796 -0.098869 0.991000
36.658179 -1.573934 -0.144940 0.993000
36.859972 -1.590716 -0.198551 0.995000
36.980402 -1.597571 -0.229174 0.996000
37.118271 -1.603336 -0.262874 0.997000
37.279238 -1.607550 -0.300353 0.998000
37.472125 -1.609059 -0.342511 0.997000
37.634283 -1.607746 -0.375743 0.998000
37.827228 -1.604149 -0.412746 0.999000
38.064346 -1.596765 -0.454454 0.998000
38.254048 -1.588765 -0.485169 0.999000
38.484279 -1.577434 -0.519335 0.998000
38.668325 -1.567257 -0.544578 0.999000
38.889166 -1.554243 -0.572423 0.998000
39.066522 -1.542877 -0.593076 0.997000
39.214965 -1.532914 -0.609284 0.996000
39.342777 -1.524382 -0.622623 0.997000
39.487423 -1.514953 -0.637044 0.998000
39.653705 -1.504007 -0.652614 0.997000
39.794196 -1.494539 -0.665025 0.996000
39.916012 -1.486482 -0.675393 0.997000
40.052955 -1.477704 -0.686605 0.998000
40.209068 -1.467671 -0.698667 0.997000
40.342232 -1.458991 -0.708426 0.996000
40.458508 -1.451341 -0.716566 0.995000
40.561806 -1.444499 -0.723508 0.994000
40.739949 -1.432823 -0.734696 0.992000
40.901749 -1.422461 -0.744395 0.992000
41.061887 -1.412462 -0.753572 0.992000
41.220413 -1.403140 -0.762452 0.994000
41.406413 -1.392510 -0.772342 0.994000
41.574659 -1.382689 -0.780677 0.992000
41.728343 -1.373903 -0.787998 0.992000
41.869907 -1.365963 -0.794507 0.992000
42.010343 -1.357953 -0.800570 0.990000
42.132749 -1.350847 -0.805562 0.988000
42.241301 -1.344447 -0.809759 0.986000
42.343812 -1.338750 -0.813780 0.988000
42.451299 -1.332898 -0.817902 0.988000
42.564245 -1.327107 -0.822275 0.990000
42.683230 -1.320867 -0.826605 0.988000
42.794977 -1.315109 -0.830583 0.988000
42.900352 -1.309766 -0.834256 0.988000
43.010983 -1.304481 -0.838169 0.990000
43.134529 -1.298923 -0.842577 0.992000
43.265306 -1.293105 -0.847095 0.992000
43.404153 -1.287002 -0.851732 0.992000
43.533190 -1.281120 -0.855746 0.990000
43.653732 -1.275935 -0.859568 0.992000
43.781150 -1.270516 -0.863491 0.992000
43.916221 -1.264841 -0.867525 0.992000
44.050344 -1.259265 -0.871416 0.992000
44.175316 -1.254114 -0.874949 0.992000
44.307645 -1.248725 -0.878587 0.992000
44.439073 -1.243431 -0.882106 0.992000
44.569617 -1.238227 -0.885512 0.992000
44.691493 -1.233411 -0.888619 0.992000
44.820362 -1.228379 -0.891823 0.992000
44.940787 -1.223716 -0.894753 0.992000
45.068039 -1.218846 -0.897776 0.992000
45.194478 -1.214055 -0.900713 0.992000
45.312792 -1.209385 -0.903241 0.990000
45.423972 -1.205053 -0.905585 0.990000
45.534583 -1.201005 -0.908041 0.992000
45.650972 -1.196567 -0.910406 0.990000
45.760466 -1.192439 -0.912604 0.990000
45.869416 -1.188379 -0.914760 0.990000
45.972338 -1.184581 -0.916773 0.990000
46.074809 -1.180839 -0.918751 0.990000
46.176836 -1.177149 -0.920696 0.990000
46.278426 -1.173509 -0.922607 0.990000
46.379582 -1.169918 -0.924486 0.990000
46.485564 -1.166386 -0.926579 0.992000
46.596857 -1.162494 -0.928573 0.990000
46.747852 -1.157169 -0.931105 0.989000
46.900551 -1.152279 -0.933957 0.992000
47.015970 -1.148573 -0.936079 0.992000
47.124649 -1.144896 -0.937885 0.990000
47.272448 -1.139844 -0.940178 0.989000
47.417014 -1.134843 -0.942295 0.988000
47.550251 -1.130180 -0.944144 0.987000
47.677274 -1.125914 -0.946002 0.988000
47.813072 -1.121296 -0.947869 0.987000
47.942413 -1.116845 -0.949551 0.986000
48.069416 -1.112652 -0.951299 0.987000
48.201273 -1.108696 -0.953392 0.990000
48.351924 -1.104591 -0.956053 0.993000
48.465597 -1.101642 -0.958182 0.995000
48.592866 -1.098307 -0.960486 0.995000
48.719377 -1.094950 -0.962705 0.995000
48.845128 -1.091579 -0.964845 0.995000
48.962902 -1.088190 -0.966621 0.993000
49.067946 -1.085160 -0.968182 0.993000
49.178153 -1.082171 -0.969957 0.995000
49.294059 -1.078815 -0.971605 0.993000
49.403144 -1.075657 -0.973134 0.993000
49.506196 -1.072499 -0.974406 0.991000
49.647049 -1.068115 -0.976011 0.990000
49.780920 -1.064100 -0.977642 0.991000
49.929237 -1.060059 -0.979763 0.994000
50.035037 -1.057145 -0.981256 0.994000
50.140332 -1.054236 -0.982717 0.994000
50.245123 -1.051160 -0.983988 0.992000
50.383951 -1.046774 -0.985329 0.989000
50.512167 -1.042873 -0.986685 0.990000
50.638054 -1.038764 -0.987734 0.987000
50.758334 -1.035185 -0.989042 0.990000
50.882915 -1.031399 -0.990297 0.989000
51.008452 -1.027511 -0.991472 0.988000
51.128437 -1.023925 -0.992702 0.989000
51.246397 -1.020132 -0.993643 0.986000
51.356675 -1.016714 -0.994633 0.987000
51.467807 -1.013386 -0.995728 0.988000
51.579880 -1.009958 -0.996750 0.987000
51.687549 -1.006599 -0.997659 0.986000
51.795969 -1.003330 -0.998673 0.987000
51.902749 -0.999873 -0.999431 0.984000
52.005513 -0.996661 -1.000264 0.985000
52.108970 -0.993532 -1.001199 0.986000
52.213190 -0.990478 -1.002228 0.987000
52.325941 -0.987270 -1.003425 0.988000
52.442444 -0.984046 -1.004743 0.989000
52.559806 -0.980695 -1.005964 0.988000
52.667164 -0.977374 -1.006825 0.985000
52.798242 -0.973352 -1.007886 0.985000
52.928671 -0.969375 -1.008961 0.985000
53.060573 -0.965373 -1.010064 0.985000
53.162262 -0.962525 -1.011172 0.988000
53.274646 -0.959454 -1.012469 0.989000
53.385121 -0.956330 -1.013639 0.988000
53.493803 -0.953161 -1.014694 0.987000
53.593859 -0.950011 -1.015428 0.984000
53.714960 -0.946040 -1.016139 0.982000
53.832050 -0.942058 -1.016679 0.980000
53.942346 -0.938182 -1.017058 0.978000
54.049312 -0.934469 -1.017477 0.978000
54.153157 -0.930904 -1.017926 0.978000
54.257901 -0.927496 -1.018583 0.980000
54.367818 -0.924100 -1.019468 0.982000
54.481862 -0.920580 -1.020394 0.982000
54.592376 -0.917168 -1.021300 0.982000
54.705456 -0.913675 -1.022234 0.982000
54.818051 -0.910193 -1.023170 0.982000
54.930162 -0.906721 -1.024108 0.982000
55.037496 -0.903236 -1.024842 0.980000
55.140340 -0.899900 -1.025562 0.980000
55.241580 -0.896475 -1.026124 0.978000
55.343623 -0.893181 -1.026877 0.980000
55.446524 -0.889712 -1.027483 0.978000
55.570045 -0.885477 -1.028134 0.977000
55.688999 -0.881498 -1.028893 0.978000
55.810202 -0.877532 -1.029786 0.979000
55.912460 -0.874176 -1.030555 0.979000
56.032145 -0.869995 -1.031175 0.976000
56.151803 -0.865909 -1.031925 0.977000
56.272528 -0.861869 -1.032802 0.978000
56.389952 -0.858008 -1.033763 0.979000
56.510639 -0.854101 -1.034850 0.980000
56.629218 -0.849990 -1.035631 0.977000
56.740572 -0.846044 -1.036295 0.976000
56.855834 -0.842034 -1.037097 0.977000
56.965300 -0.837992 -1.037610 0.974000
57.075605 -0.833995 -1.038247 0.975000
57.181357 -0.829947 -1.038625 0.972000
57.298342 -0.825171 -1.038708 0.968000
57.411865 -0.820718 -1.039041 0.970000
57.526986 -0.816214 -1.039427 0.970000
57.645164 -0.811598 -1.039870 0.970000
57.757150 -0.807081 -1.040151 0.968000
57.865402 -0.802585 -1.040295 0.966000
57.971319 -0.798336 -1.040662 0.968000
58.083753 -0.793968 -1.041269 0.970000
58.200540 -0.789562 -1.042113 0.972000
58.311985 -0.784903 -1.042388 0.966000
58.419630 -0.780674 -1.043048 0.970000
58.527408 -0.776146 -1.043377 0.966000
58.631095 -0.771784 -1.043730 0.966000
58.735457 -0.767513 -1.044289 0.968000
58.840519 -0.763320 -1.045041 0.970000
58.954677 -0.759141 -1.046419 0.976000
59.073915 -0.754694 -1.047823 0.976000
59.174294 -0.750816 -1.048901 0.975000
59.286744 -0.746005 -1.049538 0.969000
59.392214 -0.741584 -1.050327 0.971000
59.498967 -0.736809 -1.050782 0.967000
59.603362 -0.732236 -1.051425 0.969000
59.708923 -0.727694 -1.052259 0.971000
59.816289 -0.723020 -1.053109 0.971000
59.923630 -0.718290 -1.053959 0.971000
60.028570 -0.713489 -1.054619 0.969000
60.130100 -0.708796 -1.055269 0.969000
60.233836 -0.704188 -1.056283 0.973000
60.341659 -0.699324 -1.057322 0.973000
60.446457 -0.694405 -1.058149 0.971000
60.548873 -0.689533 -1.058956 0.971000
60.650114 -0.684654 -1.059754 0.971000
60.752348 -0.679661 -1.060559 0.971000
60.856166 -0.674634 -1.061545 0.973000
60.959804 -0.669535 -1.062518 0.973000
61.074992 -0.663588 -1.063297 0.970000
61.189514 -0.657648 -1.064173 0.971000
61.300965 -0.651715 -1.064932 0.970000
61.407334 -0.645690 -1.065221 0.965000
61.508148 -0.639766 -1.065274 0.962000
61.619238 -0.633068 -1.065193 0.960000
61.726023 -0.626469 -1.064993 0.958000
61.834380 -0.620047 -1.065386 0.964000
61.945038 -0.613402 -1.065808 0.964000
62.054437 -0.606739 -1.066245 0.964000
62.166116 -0.599945 -1.066892 0.966000
62.268324 -0.593869 -1.067913 0.971000
62.371815 -0.587545 -1.068836 0.970000
62.474172 -0.581218 -1.069816 0.971000
62.574690 -0.574740 -1.070505 0.968000
62.685244 -0.567586 -1.071437 0.970000
62.797189 -0.560085 -1.072172 0.968000
62.908309 -0.552590 -1.073076 0.970000
63.017524 -0.544965 -1.073761 0.968000
63.124211 -0.537367 -1.074419 0.968000
63.229738 -0.529610 -1.074881 0.966000
63.341766 -0.521167 -1.075275 0.965000
63.451524 -0.512592 -1.075386 0.962000
63.556010 -0.504155 -1.075243 0.959000
63.656853 -0.495676 -1.074707 0.954000
63.756953 -0.487341 -1.074634 0.959000
63.858276 -0.478876 -1.074828 0.962000
63.967157 -0.469262 -1.074305 0.954000
64.068456 -0.459941 -1.073341 0.948000
64.173395 -0.450027 -1.072136 0.945000
64.276180 -0.440068 -1.070759 0.942000
64.383140 -0.429556 -1.069398 0.942000
64.490176 -0.418873 -1.068099 0.942000
64.593513 -0.408252 -1.066551 0.938000
64.701148 -0.396839 -1.064557 0.933000
64.806437 -0.385607 -1.062945 0.936000
64.908808 -0.374408 -1.061171 0.933000
65.009021 -0.363177 -1.059237 0.930000
65.116126 -0.351094 -1.057582 0.934000
65.222462 -0.338863 -1.055969 0.934000
65.329175 -0.326510 -1.054894 0.940000
65.434774 -0.313893 -1.053466 0.936000
65.537010 -0.301408 -1.052074 0.936000
65.637128 -0.288769 -1.050201 0.930000
65.740167 -0.275461 -1.048191 0.929000
65.846271 -0.261359 -1.045771 0.925000
65.948036 -0.247415 -1.042950 0.919000
66.049741 -0.233054 -1.039566 0.912000
66.154232 -0.218044 -1.036290 0.914000
66.259023 -0.202737 -1.033348 0.918000
66.361324 -0.187350 -1.029952 0.912000
66.463865 -0.171539 -1.026286 0.909000
66.568189 -0.155060 -1.022372 0.907000
66.670540 -0.138475 -1.018174 0.903000
66.773809 -0.121371 -1.013992 0.904000
66.876046 -0.104010 -1.009556 0.901000
66.978947 -0.086090 -1.004709 0.897000
67.082934 -0.067568 -0.999994 0.900000
67.184561 -0.049003 -0.995050 0.897000
67.288025 -0.029625 -0.989755 0.895000
67.388075 -0.010425 -0.984670 0.897000
67.491966 0.010026 -0.978452 0.887000
67.595250 0.030864 -0.972056 0.886000
67.695565 0.051614 -0.965919 0.889000
67.797091 0.073149 -0.959525 0.889000
67.898804 0.095236 -0.952375 0.882000
68.001238 0.118017 -0.944735 0.879000
68.103566 0.141283 -0.936418 0.873000
68.204196 0.164684 -0.927783 0.870000
68.306350 0.188910 -0.918251 0.863000
68.408384 0.213528 -0.907814 0.854000
68.508558 0.238051 -0.896604 0.844000
68.610122 0.263047 -0.883651 0.825000
68.711520 0.288273 -0.869891 0.816000
68.812722 0.313729 -0.855478 0.809000
68.913456 0.339101 -0.839919 0.794000
69.013879 0.364695 -0.824033 0.791000
69.114187 0.390484 -0.807640 0.786000
69.214309 0.416356 -0.790619 0.779000
69.315791 0.442779 -0.772895 0.775000
69.416361 0.468764 -0.754236 0.761000
69.517748 0.495265 -0.735272 0.762000
69.618037 0.521276 -0.715625 0.751000
69.718910 0.547206 -0.695073 0.741000
69.819924 0.572824 -0.673679 0.730000
69.921082 0.597624 -0.651011 0.710000
70.021143 0.622077 -0.628370 0.708000
70.121493 0.645518 -0.604516 0.687000
70.222280 0.667806 -0.579486 0.665000
70.322382 0.689238 -0.554231 0.655000
70.423008 0.710293 -0.528720 0.650000
70.523246 0.729927 -0.502629 0.631000
70.624311 0.748942 -0.476199 0.623000
70.725180 0.765875 -0.449007 0.595000
70.825200 0.781968 -0.422217 0.590000
70.925833 0.796042 -0.394753 0.563000
71.026062 0.808848 -0.367528 0.551000
71.126158 0.820466 -0.340567 0.540000
71.226820 0.831738 -0.314059 0.541000
71.327106 0.842081 -0.288064 0.535000
71.428039 0.851721 -0.262395 0.531000
71.528981 0.860922 -0.237333 0.532000
71.629289 0.869691 -0.213035 0.534000
71.729616 0.878015 -0.189301 0.535000
71.830176 0.884438 -0.165780 0.515000
71.931090 0.889886 -0.142720 0.508000
72.031226 0.894242 -0.120396 0.500000
72.131865 0.897795 -0.098583 0.495000
72.232197 0.900811 -0.077499 0.494000
72.332542 0.902316 -0.056994 0.479000
72.433111 0.902918 -0.037117 0.472000
72.533929 0.903069 -0.017897 0.471000
